Handle ,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,tas,Size,40,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty227/product/media/images/20211106/8/167248079/74717518/1/1_org_zoom.jpg,22,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,gece-mavisi,Size,28,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty436/product/media/images/20220519/8/113444823/74679083/1/1_org_zoom.jpg,23,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,gece-mavisi,Size,30,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty436/product/media/images/20220519/8/113444823/74679083/1/1_org_zoom.jpg,24,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,gece-mavisi,Size,32,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty436/product/media/images/20220519/8/113444823/74679083/1/1_org_zoom.jpg,25,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,gece-mavisi,Size,34,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty436/product/media/images/20220519/8/113444823/74679083/1/1_org_zoom.jpg,26,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,gece-mavisi,Size,36,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty436/product/media/images/20220519/8/113444823/74679083/1/1_org_zoom.jpg,27,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,gece-mavisi,Size,38,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty436/product/media/images/20220519/8/113444823/74679083/1/1_org_zoom.jpg,28,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,gece-mavisi,Size,40,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty436/product/media/images/20220519/8/113444823/74679083/1/1_org_zoom.jpg,29,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,siyah,Size,28,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty400/product/media/images/20220416/8/92867936/70460558/1/1_org_zoom.jpg,30,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,siyah,Size,30,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty400/product/media/images/20220416/8/92867936/70460558/1/1_org_zoom.jpg,31,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,siyah,Size,32,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty400/product/media/images/20220416/8/92867936/70460558/1/1_org_zoom.jpg,32,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,siyah,Size,34,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty400/product/media/images/20220416/8/92867936/70460558/1/1_org_zoom.jpg,33,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,siyah,Size,36,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty400/product/media/images/20220416/8/92867936/70460558/1/1_org_zoom.jpg,34,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,siyah,Size,38,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty400/product/media/images/20220416/8/92867936/70460558/1/1_org_zoom.jpg,35,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,Renk,siyah,Size,40,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty400/product/media/images/20220416/8/92867936/70460558/1/1_org_zoom.jpg,36,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty400/product/media/images/20220416/8/92867936/70460558/2/2_org_zoom.jpg,37,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty400/product/media/images/20220416/8/92867936/70460558/3/3_org_zoom.jpg,38,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty400/product/media/images/20220416/8/92867936/70460558/4/4_org_zoom.jpg,39,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Siyah-Düz-Dokuma-Pantolon-KP10120725,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty400/product/media/images/20220416/8/92867936/70460558/5/5_org_zoom.jpg,40,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,Erkek Beyaz Düz Dokuma Uzun Kollu Gömlek,Dokuma  Manşetli  Slim Fit Gömlek Desen: Düz Line: Casual Kalıp: Slim Fit Yıkama Tipi: Yıkamalı Yaka: Alttan Britli Yaka Karışım: %100 Pamuk,REXGOLL,,Gömlek,Gömlek,TRUE,Renk,acik-mavi,Size,38,,,,200,shopify,7869,deny,manual,21.78,21.78,TRUE,TRUE,https://www.trendyol.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,38,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,39,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,40,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,41,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,42,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,43,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,44,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,45,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,46,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,acik-mavi,Size,47,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/16/32779471/113358110/1/1_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,38,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,39,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,40,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,41,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,42,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,43,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,17,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,44,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,18,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,45,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,19,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,46,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,20,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Renk,beyaz,Size,47,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty209/product/media/images/20211023/8/155076142/154120041/1/1_org_zoom.jpg,21,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty208/product/media/images/20211023/8/155076142/154120041/2/2_org_zoom.jpg,22,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty208/product/media/images/20211023/8/155076142/154120041/3/3_org_zoom.jpg,23,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Beyaz-Düz-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty208/product/media/images/20211023/8/155076142/154120041/4/4_org_zoom.jpg,24,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,Çizgili Dokuma Ceket - KP10108805,Ceket Desen: Çizgili Model: Soft Line: Casual Cep: Torba Cep Kalıp: Modern Fit Yırtmaç Tipi: Tek Yırtmaç İç Astar: Yarım Astarlı Yaka: Kruvaze Yaka Karışım: %69 Polyester  %27 Viskoz  %4 Akrilik,REXGOLL,,Ceket,Ceket,TRUE,Size,46,,,,,,200,shopify,8679,deny,manual,49.96,49.96,TRUE,TRUE,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,Size,46,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,Size,48,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,Size,50,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,Size,52,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,Size,54,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,Size,60,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/2/2_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/3/3_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/4/4_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Ceket---KP10108805,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty229/product/media/images/20211107/8/169010306/17716943/5/5_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,Düz Dokuma Takım Elbise,Jacket: Trousers: Takım elbise Desen: Düz Model: Normal Line: Klasik Cep: Cep detaylı Kalıp: Modern fit Yırtmaç tipi: Çift yırtmaç Iç astar: Yarım astarlı Yaka: Kruvaze yaka Karışım: %55 keten  %45 viskon,REXGOLL,,Takım Elbise,Takım Elbise,TRUE,Size,46,,,,,,200,shopify,4858,deny,manual,249.84,249.84,TRUE,TRUE,https://www.trendyol.com/ty222/product/media/images/20211104/10/165487090/287928812/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Düz-Dokuma-Takım-Elbise,,,,,,,,Size,46,,,,,,,,,,,,,,,,https://www.trendyol.com/ty222/product/media/images/20211104/10/165487090/287928812/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,Size,48,,,,,,,,,,,,,,,,https://www.trendyol.com/ty222/product/media/images/20211104/10/165487090/287928812/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,Size,50,,,,,,,,,,,,,,,,https://www.trendyol.com/ty222/product/media/images/20211104/10/165487090/287928812/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,Size,52,,,,,,,,,,,,,,,,https://www.trendyol.com/ty222/product/media/images/20211104/10/165487090/287928812/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,Size,54,,,,,,,,,,,,,,,,https://www.trendyol.com/ty222/product/media/images/20211104/10/165487090/287928812/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,Size,56,,,,,,,,,,,,,,,,https://www.trendyol.com/ty222/product/media/images/20211104/10/165487090/287928812/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty223/product/media/images/20211104/10/165487090/287928812/2/2_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty224/product/media/images/20211104/10/165487090/287928812/3/3_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Düz-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty224/product/media/images/20211104/10/165487090/287928812/4/4_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,Dokuma Spor Yelek,Spor Yelek Line: Casual Kalıp: Regular Fit Yırtmaç Tipi: İç Astar: Tam Astarlı Yaka: Dik Yaka Karışım: %100 Polyester,REXGOLL,,Yelek,Yelek,TRUE,Size,S,,,,,,200,shopify,4699,deny,manual,90.03,90.03,TRUE,TRUE,https://www.trendyol.com/ty173/product/media/images/20210909/9/127882079/239354274/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Dokuma-Spor-Yelek,,,,,,,,Size,S,,,,,,,,,,,,,,,,https://www.trendyol.com/ty173/product/media/images/20210909/9/127882079/239354274/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,Size,M,,,,,,,,,,,,,,,,https://www.trendyol.com/ty173/product/media/images/20210909/9/127882079/239354274/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,Size,L,,,,,,,,,,,,,,,,https://www.trendyol.com/ty173/product/media/images/20210909/9/127882079/239354274/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,Size,XXL,,,,,,,,,,,,,,,,https://www.trendyol.com/ty173/product/media/images/20210909/9/127882079/239354274/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,Size,3XL,,,,,,,,,,,,,,,,https://www.trendyol.com/ty173/product/media/images/20210909/9/127882079/239354274/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty171/product/media/images/20210909/9/127882079/239354274/2/2_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty171/product/media/images/20210909/9/127882079/239354274/3/3_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty171/product/media/images/20210909/9/127882079/239354274/4/4_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Spor-Yelek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty173/product/media/images/20210909/9/127882079/239354274/5/5_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,Erkek Çizgili Dokuma Uzun Kollu Gömlek,Dokuma Gömlek Desen: Çizgili Line: Klasik Kalıp: Regular Fit Yıkama Tipi: Yıkamasız Yaka: Özel Yaka Karışım: %100 Pamuk,REXGOLL,,Gömlek,Gömlek,TRUE,Size,38,,,,,,200,shopify,4399,deny,manual,75.02,75.02,TRUE,TRUE,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,38,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,39,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,41,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,42,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,43,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,44,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,45,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,Size,46,,,,,,,,,,,,,,,,https://www.trendyol.com/ty219/product/media/images/20211102/11/163792832/286173767/1/1_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty220/product/media/images/20211102/11/163792832/286173767/2/2_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty221/product/media/images/20211102/11/163792832/286173767/3/3_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Çizgili-Dokuma-Uzun-Kollu-Gömlek,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty221/product/media/images/20211102/11/163792832/286173767/4/4_org_zoom.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Indigo-Düz-Denim-Pantolon,Erkek Indigo Düz Denim Pantolon,Pilesiz  Fermuarlı Kapama  Slim Fit Pantolon Desen: Düz Line: Denim Cep: 5 Cep Paça: Dar Paça Doku Özelliği: Gabardin Kalıp: Slim Fit Yıkama Tipi: Yıkamalı Karışım: %80 Polyester  %20 Pamuk,REXGOLL,,Pantolon,Pantolon,TRUE,Size,28,,,,,,200,shopify,7627,deny,manual,34.43,34.43,TRUE,TRUE,https://www.trendyol.com/ty109/product/media/images/20210427/12/83288432/167931943/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Erkek-Indigo-Düz-Denim-Pantolon,,,,,,,,Size,28,,,,,,,,,,,,,,,,https://www.trendyol.com/ty109/product/media/images/20210427/12/83288432/167931943/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Indigo-Düz-Denim-Pantolon,,,,,,,,Size,30,,,,,,,,,,,,,,,,https://www.trendyol.com/ty109/product/media/images/20210427/12/83288432/167931943/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Indigo-Düz-Denim-Pantolon,,,,,,,,Size,34,,,,,,,,,,,,,,,,https://www.trendyol.com/ty109/product/media/images/20210427/12/83288432/167931943/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Indigo-Düz-Denim-Pantolon,,,,,,,,Size,36,,,,,,,,,,,,,,,,https://www.trendyol.com/ty109/product/media/images/20210427/12/83288432/167931943/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Indigo-Düz-Denim-Pantolon,,,,,,,,Size,38,,,,,,,,,,,,,,,,https://www.trendyol.com/ty109/product/media/images/20210427/12/83288432/167931943/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
